student_id,status,is_dropout,risk_score,risk_band,is_flagged,sumber_skor,program_studi,jalur_masuk,jalur_masuk_detail,waktu_kuliah,jenis_kelamin,status_pernikahan,kelompok_usia,usia_saat_daftar,band_nilai_masuk,nilai_masuk,status_keuangan,ukt_lunas,menunggak,penerima_beasiswa,perantau,mahasiswa_internasional,band_kelulusan_sks,band_nilai_semester,rasio_kelulusan,rata_rata_nilai,tren_kelulusan,total_mk_lulus,mk_lulus_sem1,mk_lulus_sem2,nilai_sem1,nilai_sem2
JJI-02493,Dropout,1,91.2,Sangat Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Pindahan / Ganti Program,Pindah institusi/program studi,Kelas Malam,Laki-laki,Lajang,26-30,26,120-130,128.5,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,Tidak,Tidak,51-80%,10-12,0.6111,10.4643,0.2,11,4,7,10.5,10.4286
JJI-02494,Graduate,0,30.7,Sedang,0,out-of-fold (data berlabel),Agronomi,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Menikah,31-40,31,140-150,150.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,0.9167,13.75,-0.1667,11,6,5,15.0,12.5
JJI-02495,Graduate,0,8.4,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,19,130-140,136.1,Perlu perhatian (1 masalah),Ya,Ya,Ya,Tidak,Tidak,81-100%,12-14,1.0,13.3333,0.0,12,6,6,12.6667,14.0
JJI-02496,Graduate,0,9.8,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,26-30,28,120-130,128.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,13.4167,0.0,12,6,6,13.1667,13.6667
JJI-02497,Graduate,0,42.3,Tinggi,1,out-of-fold (data berlabel),Desain Animasi & Multimedia,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,20-22,20,>150,158.1,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-02498,Graduate,0,3.9,Rendah,0,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Seleksi Reguler,Seleksi umum - fase 1,Kelas Malam,Perempuan,Menikah,41+,43,<120,108.7,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,12.75,0.0,12,6,6,13.0,12.5
JJI-02499,Dropout,1,71.0,Sangat Tinggi,1,out-of-fold (data berlabel),Desain Animasi & Multimedia,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Laki-laki,Lajang,23-25,25,<120,110.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Ya,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-02500,Dropout,1,96.7,Sangat Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Lajang,31-40,40,<120,120.0,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Tidak,Tidak,1-50%,12-14,0.25,12.5,-0.1667,3,2,1,10.0,15.0
JJI-02501,Graduate,0,11.1,Rendah,0,out-of-fold (data berlabel),Keperawatan Hewan,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Perempuan,Lajang,20-22,20,140-150,150.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Ya,81-100%,12-14,0.9167,13.3542,-0.1667,11,6,5,13.3333,13.375
JJI-02502,Graduate,0,43.9,Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Malam,Perempuan,Menikah,41+,46,<120,113.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,12-14,0.75,12.8333,0.5,9,3,6,12.3333,13.3333
JJI-02503,Graduate,0,11.0,Rendah,0,out-of-fold (data berlabel),Teknologi Produksi Biofuel,Pindahan / Ganti Program,Pindah institusi/program studi,Kelas Siang,Perempuan,Lajang,26-30,26,<120,118.6,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,0.9714,12.4123,0.0476,34,20,14,13.1818,11.6429
JJI-02504,Graduate,0,7.6,Rendah,0,out-of-fold (data berlabel),Keperawatan,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Menikah,31-40,34,140-150,148.8,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,12-14,0.8667,12.7924,0.0179,13,6,7,12.5133,13.0714
JJI-02505,Dropout,1,99.7,Sangat Tinggi,1,out-of-fold (data berlabel),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 3,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,120.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-02506,Graduate,0,5.2,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,127.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,0.875,13.5857,0.0,14,7,7,13.5857,13.5857
JJI-02507,Graduate,0,8.1,Rendah,0,out-of-fold (data berlabel),Kesehatan Gigi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,<120,113.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,1.0,11.2903,0.0,15,7,8,11.1556,11.425
JJI-02508,Graduate,0,26.5,Sedang,0,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Malam,Laki-laki,Lajang,31-40,37,<120,108.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,10-12,0.8462,11.9286,-0.0238,11,6,5,11.8571,12.0
JJI-02509,Graduate,0,71.0,Sangat Tinggi,1,out-of-fold (data berlabel),Desain Animasi & Multimedia,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,23-25,23,120-130,129.1,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-02510,Graduate,0,4.1,Rendah,0,out-of-fold (data berlabel),Desain Komunikasi,Pindahan / Ganti Program,Pindah program studi,Kelas Siang,Laki-laki,Lajang,26-30,26,130-140,135.9,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,12-14,1.0,13.8077,0.0,27,14,13,14.0,13.6154
JJI-02511,Dropout,1,98.2,Sangat Tinggi,1,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Jalur Ordinance & Lainnya,Ordinance No. 854-B/99,Kelas Siang,Perempuan,Lajang,17-19,18,>150,154.4,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,Ya,Ya,1-50%,0-10,0.4167,6.0,-0.8333,5,5,0,12.0,0.0
JJI-02512,Enrolled,,73.4,Sangat Tinggi,1,prediksi (mahasiswa aktif),Keperawatan,Mahasiswa Internasional,Mahasiswa internasional (sarjana),Kelas Siang,Perempuan,Lajang,17-19,18,>150,190.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Ya,51-80%,10-12,0.6429,11.9975,0.1429,9,4,5,11.575,12.42
JJI-02513,Graduate,0,4.5,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,19,130-140,132.5,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,13.1305,0.0,15,7,8,13.1986,13.0625
JJI-02514,Graduate,0,8.2,Rendah,0,out-of-fold (data berlabel),Keperawatan Hewan,Jalur Ordinance & Lainnya,Ordinance No. 854-B/99,Kelas Siang,Perempuan,Lajang,17-19,18,>150,163.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Ya,81-100%,12-14,1.0,12.75,0.0,12,6,6,13.5,12.0
JJI-02515,Dropout,1,9.9,Rendah,0,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,122.5,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,0.9167,13.0667,-0.1667,11,6,5,13.3333,12.8
JJI-02516,Enrolled,,94.5,Sangat Tinggi,1,prediksi (mahasiswa aktif),Teknik Informatika,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,20-22,20,120-130,121.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Ya,1-50%,12-14,0.5,12.125,-0.6,5,4,1,14.25,10.0
JJI-02517,Graduate,0,31.2,Sedang,0,out-of-fold (data berlabel),Desain Komunikasi,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,20-22,22,130-140,131.8,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,12-14,0.8333,12.0833,-0.3333,10,6,4,12.1667,12.0
JJI-02518,Graduate,0,3.3,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,135.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,0.875,12.2143,0.0,14,7,7,12.2143,12.2143
JJI-02519,Graduate,0,4.6,Rendah,0,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,140-150,141.7,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,12-14,1.0,12.8333,0.0,12,6,6,12.6667,13.0
JJI-02520,Graduate,0,11.4,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,131.3,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,12.8929,0.0,12,6,6,12.2857,13.5
JJI-02521,Graduate,0,8.8,Rendah,0,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,123.9,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,13.0,0.0,12,6,6,13.0,13.0
JJI-02522,Graduate,0,7.7,Rendah,0,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,126.1,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,10-12,1.0,11.6548,0.0,12,6,6,12.1429,11.1667
JJI-02523,Graduate,0,22.7,Sedang,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,126.5,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,0.9333,13.4807,-0.125,14,7,7,13.8757,13.0857
JJI-02524,Dropout,1,99.7,Sangat Tinggi,1,out-of-fold (data berlabel),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,20-22,20,<120,107.3,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-02525,Dropout,1,95.0,Sangat Tinggi,1,out-of-fold (data berlabel),Pekerjaan Sosial,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,19,<120,95.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,1-50%,0-10,0.5,5.8333,-1.0,6,6,0,11.6667,0.0
JJI-02526,Graduate,0,50.1,Tinggi,1,out-of-fold (data berlabel),Keperawatan Hewan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,<120,116.1,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,51-80%,12-14,0.75,12.0769,-0.5,9,6,3,13.1538,11.0
JJI-02527,Dropout,1,6.1,Rendah,0,out-of-fold (data berlabel),Desain Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,134.6,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,13.6667,0.0,12,6,6,14.5,12.8333
JJI-02528,Graduate,0,4.9,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,128.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,>14,1.0,14.0488,0.0,15,7,8,14.4414,13.6562
JJI-02529,Graduate,0,9.2,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,140-150,144.2,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,>14,1.0,14.7262,0.0,12,6,6,15.1667,14.2857
JJI-02530,Graduate,0,11.2,Rendah,0,out-of-fold (data berlabel),Manajemen,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,129.5,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,12-14,0.9,12.1125,-0.2,9,5,4,11.6,12.625
JJI-02531,Graduate,0,15.9,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,<120,116.8,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Ya,Tidak,81-100%,10-12,1.0,12.0,0.0,12,6,6,11.6667,12.3333
JJI-02532,Graduate,0,3.5,Rendah,0,out-of-fold (data berlabel),Agronomi,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Perempuan,Lajang,20-22,20,>150,160.0,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,12-14,1.0,12.9125,0.0,12,6,6,12.625,13.2
JJI-02533,Graduate,0,35.0,Sedang,0,out-of-fold (data berlabel),Pekerjaan Sosial,Kontingen Khusus (Kepulauan),Kontingen khusus - Kep. Madeira,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,127.1,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,51-80%,10-12,0.75,11.8333,0.5,9,3,6,12.6667,11.0
JJI-02534,Enrolled,,7.3,Rendah,0,prediksi (mahasiswa aktif),Pengelolaan Kuda (Equinculture),Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,126.3,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,12.9167,0.0,12,6,6,12.8333,13.0
JJI-02535,Graduate,0,2.5,Rendah,0,out-of-fold (data berlabel),Pekerjaan Sosial,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,<120,112.9,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,12.5,0.0,12,6,6,11.8571,13.1429
JJI-02536,Enrolled,,57.2,Tinggi,1,prediksi (mahasiswa aktif),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,19,130-140,130.2,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,51-80%,10-12,0.75,11.075,-0.1667,9,5,4,11.4,10.75
JJI-02537,Enrolled,,18.1,Rendah,0,prediksi (mahasiswa aktif),Pengelolaan Kuda (Equinculture),Pindahan / Ganti Program,Pindah program studi,Kelas Siang,Perempuan,Lajang,17-19,19,<120,100.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Ya,81-100%,>14,1.0,15.0,0.0,10,5,5,14.8571,15.1429
JJI-02538,Graduate,0,3.7,Rendah,0,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,120-130,121.6,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,>14,1.0,15.2738,0.0,12,6,6,14.7143,15.8333
JJI-02539,Graduate,0,35.5,Tinggi,1,out-of-fold (data berlabel),Manajemen Periklanan & Pemasaran,Mahasiswa Internasional,Mahasiswa internasional (sarjana),Kelas Siang,Perempuan,Lajang,20-22,20,120-130,130.0,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Tidak,Ya,81-100%,12-14,0.9167,13.25,-0.1667,11,6,5,13.5,13.0
JJI-02540,Graduate,0,12.6,Rendah,0,out-of-fold (data berlabel),Pengelolaan Kuda (Equinculture),Seleksi Reguler,Seleksi umum - fase 3,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,121.7,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,10-12,0.9,11.95,0.2,9,4,5,11.5,12.4
JJI-02541,Dropout,1,99.7,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen,Pemegang Ijazah/Diploma Lain,Pemegang ijazah pendidikan tinggi lain,Kelas Siang,Perempuan,Lajang,31-40,33,<120,120.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,0-10,0.2,7.0,-0.4,2,2,0,14.0,0.0
JJI-02542,Dropout,1,95.6,Sangat Tinggi,1,out-of-fold (data berlabel),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,140-150,143.5,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,1-50%,0-10,0.4615,6.4167,-0.8571,6,6,0,12.8333,0.0
JJI-02543,Graduate,0,6.1,Rendah,0,out-of-fold (data berlabel),Kesehatan Gigi,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,128.3,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Tidak,Tidak,81-100%,>14,1.0,14.0893,0.0,15,7,8,13.4286,14.75
JJI-02544,Dropout,1,99.8,Sangat Tinggi,1,out-of-fold (data berlabel),Desain Komunikasi,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,19,<120,111.9,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-02545,Enrolled,,85.9,Sangat Tinggi,1,prediksi (mahasiswa aktif),Agronomi,Pemegang Ijazah/Diploma Lain,Pemegang diploma spesialisasi teknologi,Kelas Siang,Perempuan,Lajang,17-19,19,130-140,140.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,10-12,0.5833,11.5833,0.1667,7,3,4,11.6667,11.5
JJI-02546,Graduate,0,21.3,Sedang,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,137.6,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,>14,1.0,15.1667,0.0,12,6,6,16.0,14.3333
JJI-02547,Graduate,0,4.9,Rendah,0,out-of-fold (data berlabel),Pekerjaan Sosial,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,20-22,20,130-140,135.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,12.8333,0.0,12,6,6,13.8333,11.8333
JJI-02548,Graduate,0,2.8,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,19,130-140,133.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,13.2325,0.0,16,8,8,13.2325,13.2325
JJI-02549,Graduate,0,12.8,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,18,120-130,126.9,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,>14,1.0,14.0833,0.0,12,6,6,14.0,14.1667
JJI-02550,Dropout,1,98.9,Sangat Tinggi,1,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Laki-laki,Lajang,17-19,19,<120,106.7,Perlu perhatian (1 masalah),Ya,Ya,Ya,Ya,Tidak,1-50%,0-10,0.1667,5.0,-0.3333,2,2,0,10.0,0.0
JJI-02551,Graduate,0,32.9,Sedang,0,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Pindahan / Ganti Program,Pindah program studi,Kelas Malam,Perempuan,Lajang,23-25,25,140-150,145.7,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Ya,81-100%,12-14,0.8966,12.803,-0.0913,26,15,11,13.3333,12.2727
JJI-02552,Enrolled,,9.1,Rendah,0,prediksi (mahasiswa aktif),Desain Komunikasi,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,20-22,20,>150,153.1,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Tidak,81-100%,12-14,1.0,13.4167,0.0,12,6,6,12.5,14.3333
JJI-02553,Graduate,0,3.5,Rendah,0,out-of-fold (data berlabel),Pekerjaan Sosial (kelas malam),Seleksi Reguler,Seleksi umum - fase 1,Kelas Malam,Perempuan,Lajang,17-19,19,<120,118.7,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,81-100%,10-12,1.0,12.0,0.0,12,6,6,12.5,11.5
JJI-02554,Dropout,1,99.1,Sangat Tinggi,1,out-of-fold (data berlabel),Manajemen (kelas malam),Seleksi Reguler,Seleksi umum - fase 2,Kelas Malam,Laki-laki,Lajang,31-40,33,>150,161.8,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Ya,Tidak,1-50%,0-10,0.2,5.25,-0.4,2,2,0,10.5,0.0
JJI-02555,Enrolled,,94.8,Sangat Tinggi,1,prediksi (mahasiswa aktif),Teknik Informatika,Seleksi Reguler,Seleksi umum - fase 3,Kelas Siang,Laki-laki,Lajang,17-19,18,120-130,124.9,Perlu perhatian (1 masalah),Ya,Ya,Tidak,Ya,Tidak,51-80%,10-12,0.6,11.0,0.0,6,3,3,10.6667,11.3333
JJI-02556,Enrolled,,93.2,Sangat Tinggi,1,prediksi (mahasiswa aktif),Teknik Informatika,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Laki-laki,Lajang,17-19,18,>150,150.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,51-80%,10-12,0.6,10.5,-0.4,6,4,2,10.5,10.5
JJI-02557,Graduate,0,11.7,Rendah,0,out-of-fold (data berlabel),Manajemen,Mahasiswa Internasional,Mahasiswa internasional (sarjana),Kelas Siang,Perempuan,Lajang,17-19,19,120-130,130.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Ya,81-100%,10-12,0.9,11.7,0.2,9,4,5,12.0,11.4
JJI-02558,Enrolled,,44.1,Tinggi,1,prediksi (mahasiswa aktif),Desain Animasi & Multimedia,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,>150,163.6,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,0% (tidak lulus satu pun),Tanpa nilai,0.0,0.0,0.0,0,0,0,0.0,0.0
JJI-02559,Enrolled,,82.2,Sangat Tinggi,1,prediksi (mahasiswa aktif),Manajemen,Pindahan / Ganti Program,Pindah program studi,Kelas Siang,Perempuan,Lajang,17-19,19,<120,115.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,51-80%,10-12,0.7,11.0833,-0.6,7,5,2,11.5,10.6667
JJI-02560,Dropout,1,3.3,Rendah,0,out-of-fold (data berlabel),Jurnalistik & Komunikasi,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,136.8,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,13.75,0.0,12,6,6,14.0,13.5
JJI-02561,Graduate,0,38.2,Tinggi,1,out-of-fold (data berlabel),Pendidikan Dasar,Seleksi Reguler,Seleksi umum - fase 2,Kelas Siang,Perempuan,Lajang,17-19,18,130-140,130.9,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,0.9167,13.05,-0.1667,11,6,5,13.5,12.6
JJI-02562,Graduate,0,2.7,Rendah,0,out-of-fold (data berlabel),Keperawatan,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,17-19,18,120-130,127.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Ya,Tidak,81-100%,12-14,1.0,13.0738,0.0,16,8,8,13.0738,13.0738
JJI-02563,Dropout,1,100.0,Sangat Tinggi,1,out-of-fold (data berlabel),Keperawatan,Jalur Usia >23 Tahun,Jalur usia di atas 23 tahun,Kelas Siang,Perempuan,Menikah,31-40,37,<120,120.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,0-10,0.1429,5.375,-0.2857,2,2,0,10.75,0.0
JJI-02564,Enrolled,,99.6,Sangat Tinggi,1,prediksi (mahasiswa aktif),Pekerjaan Sosial,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,20-22,20,120-130,126.0,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,Tidak,Tidak,1-50%,0-10,0.0909,6.0,-0.1667,1,1,0,12.0,0.0
JJI-02565,Graduate,0,7.0,Rendah,0,out-of-fold (data berlabel),Pariwisata,Seleksi Reguler,Seleksi umum - fase 1,Kelas Siang,Perempuan,Lajang,20-22,20,>150,153.8,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,Ya,Ya,81-100%,12-14,1.0,13.6667,0.0,12,6,6,14.0,13.3333
